location_id,location_name,year_id,indicator_name,measure,val,lower,upper
210,Liberia,2010,Diarrhoea treatment,Index value (0 to 100),50.4603,26.7873,74.3267
210,Liberia,1990,Diarrhoea treatment,Index value (0 to 100),0,0,0
147,Libya,2010,Diarrhoea treatment,Index value (0 to 100),99.1926,98.4003,99.6295
147,Libya,1990,Diarrhoea treatment,Index value (0 to 100),94.8566,88.9846,97.9788
147,Libya,2019,Diarrhoea treatment,Index value (0 to 100),99.4433,99.0208,99.7315
60,Lithuania,2019,Diarrhoea treatment,Index value (0 to 100),99.8544,99.7353,99.939
60,Lithuania,1990,Diarrhoea treatment,Index value (0 to 100),99.428,99.0823,99.6552
60,Lithuania,2010,Diarrhoea treatment,Index value (0 to 100),99.8816,99.7979,99.9396
87,Luxembourg,2019,Diarrhoea treatment,Index value (0 to 100),99.8651,99.7262,99.9497
87,Luxembourg,2010,Diarrhoea treatment,Index value (0 to 100),99.7876,99.6596,99.8808
87,Luxembourg,1990,Diarrhoea treatment,Index value (0 to 100),99.7382,99.5834,99.8479
181,Madagascar,1990,Diarrhoea treatment,Index value (0 to 100),4.8941,0,24.2927
181,Madagascar,2010,Diarrhoea treatment,Index value (0 to 100),35.5936,11.3163,56.219
181,Madagascar,2019,Diarrhoea treatment,Index value (0 to 100),59.3204,41.2445,73.7417
182,Malawi,2019,Diarrhoea treatment,Index value (0 to 100),86.0234,77.8517,92.5033
182,Malawi,2010,Diarrhoea treatment,Index value (0 to 100),76.4976,65.671,84.876
182,Malawi,1990,Diarrhoea treatment,Index value (0 to 100),3.4847,0,28.528
13,Malaysia,1990,Diarrhoea treatment,Index value (0 to 100),97.739,96.3404,98.7326
13,Malaysia,2010,Diarrhoea treatment,Index value (0 to 100),99.4776,99.2192,99.6678
13,Malaysia,2019,Diarrhoea treatment,Index value (0 to 100),99.7039,99.4764,99.8707
14,Maldives,2010,Diarrhoea treatment,Index value (0 to 100),98.2636,97.0626,99.0076
14,Maldives,2019,Diarrhoea treatment,Index value (0 to 100),99.1756,98.5252,99.6162
14,Maldives,1990,Diarrhoea treatment,Index value (0 to 100),86.3315,77.9787,92.5328
211,Mali,1990,Diarrhoea treatment,Index value (0 to 100),5.8722,0,34.9093
211,Mali,2010,Diarrhoea treatment,Index value (0 to 100),61.3351,42.7212,75.2281
211,Mali,2019,Diarrhoea treatment,Index value (0 to 100),75.366,58.3498,86.2516
88,Malta,2010,Diarrhoea treatment,Index value (0 to 100),99.9382,99.8852,99.9762
88,Malta,2019,Diarrhoea treatment,Index value (0 to 100),99.9653,99.9038,100
88,Malta,1990,Diarrhoea treatment,Index value (0 to 100),99.9825,99.9515,100
24,Marshall Islands,1990,Diarrhoea treatment,Index value (0 to 100),91.2996,83.758,96.5521
24,Marshall Islands,2010,Diarrhoea treatment,Index value (0 to 100),96.1794,93.3231,98.1758
24,Marshall Islands,2019,Diarrhoea treatment,Index value (0 to 100),97.9929,96.2637,99.1276
212,Mauritania,2019,Diarrhoea treatment,Index value (0 to 100),82.1224,67.1366,93.4639
212,Mauritania,2010,Diarrhoea treatment,Index value (0 to 100),64.8934,45.0099,82.7415
212,Mauritania,1990,Diarrhoea treatment,Index value (0 to 100),32.5516,0,66.4362
183,Mauritius,2010,Diarrhoea treatment,Index value (0 to 100),98.5042,97.7233,99.0234
183,Mauritius,2019,Diarrhoea treatment,Index value (0 to 100),99.105,98.5168,99.5004
183,Mauritius,1990,Diarrhoea treatment,Index value (0 to 100),95.1331,93.2659,96.5301
130,Mexico,2019,Diarrhoea treatment,Index value (0 to 100),97.6502,96.3516,98.5261
130,Mexico,2010,Diarrhoea treatment,Index value (0 to 100),95.9386,94.1041,97.2346
130,Mexico,1990,Diarrhoea treatment,Index value (0 to 100),65.5561,54.62,73.3075
25,Micronesia (Federated States of),2010,Diarrhoea treatment,Index value (0 to 100),97.5772,94.6841,99.1176
25,Micronesia (Federated States of),2019,Diarrhoea treatment,Index value (0 to 100),98.3428,96.5211,99.395
25,Micronesia (Federated States of),1990,Diarrhoea treatment,Index value (0 to 100),88.7407,80.4107,94.3575
367,Monaco,2010,Diarrhoea treatment,Index value (0 to 100),99.9856,99.9423,100
367,Monaco,1990,Diarrhoea treatment,Index value (0 to 100),99.9743,99.9108,100
367,Monaco,2019,Diarrhoea treatment,Index value (0 to 100),99.9937,99.9616,100
38,Mongolia,2010,Diarrhoea treatment,Index value (0 to 100),96.2222,91.7448,98.413
38,Mongolia,1990,Diarrhoea treatment,Index value (0 to 100),58.7536,8.3309,84.7112
38,Mongolia,2019,Diarrhoea treatment,Index value (0 to 100),96.5649,93.5113,98.4258
50,Montenegro,2019,Diarrhoea treatment,Index value (0 to 100),99.9446,99.8612,100
50,Montenegro,1990,Diarrhoea treatment,Index value (0 to 100),99.6861,99.423,99.8528
50,Montenegro,2010,Diarrhoea treatment,Index value (0 to 100),99.8206,99.6884,99.9116
148,Morocco,2010,Diarrhoea treatment,Index value (0 to 100),89.7815,81.7965,94.8593
148,Morocco,2019,Diarrhoea treatment,Index value (0 to 100),94.712,89.8501,97.5611
148,Morocco,1990,Diarrhoea treatment,Index value (0 to 100),60.0309,42.5875,74.3351
184,Mozambique,1990,Diarrhoea treatment,Index value (0 to 100),11.4026,0,53.8837
184,Mozambique,2019,Diarrhoea treatment,Index value (0 to 100),83.7221,66.9864,93.4798
184,Mozambique,2010,Diarrhoea treatment,Index value (0 to 100),72.3407,53.3569,85.7569
15,Myanmar,2019,Diarrhoea treatment,Index value (0 to 100),93.0774,88.2547,96.6644
15,Myanmar,1990,Diarrhoea treatment,Index value (0 to 100),25.3741,0,75.5729
15,Myanmar,2010,Diarrhoea treatment,Index value (0 to 100),83.5704,72.9124,90.928
195,Namibia,2010,Diarrhoea treatment,Index value (0 to 100),85.4545,70.6623,93.6078
195,Namibia,1990,Diarrhoea treatment,Index value (0 to 100),81.0087,58.008,93.075
195,Namibia,2019,Diarrhoea treatment,Index value (0 to 100),89.587,76.76,95.8637
369,Nauru,1990,Diarrhoea treatment,Index value (0 to 100),96.713,92.9771,98.3239
369,Nauru,2010,Diarrhoea treatment,Index value (0 to 100),96.2711,91.2978,98.3195
369,Nauru,2019,Diarrhoea treatment,Index value (0 to 100),98.0371,95.9113,99.0963
164,Nepal,1990,Diarrhoea treatment,Index value (0 to 100),42.3288,18.2549,62.8509
164,Nepal,2019,Diarrhoea treatment,Index value (0 to 100),93.9242,89.0645,96.8577
164,Nepal,2010,Diarrhoea treatment,Index value (0 to 100),86.293,78.7417,91.8128
89,Netherlands,1990,Diarrhoea treatment,Index value (0 to 100),99.9976,99.9826,100
89,Netherlands,2010,Diarrhoea treatment,Index value (0 to 100),99.9282,99.8742,99.967
89,Netherlands,2019,Diarrhoea treatment,Index value (0 to 100),99.964,99.9205,99.9956
72,New Zealand,1990,Diarrhoea treatment,Index value (0 to 100),99.8029,99.711,99.8751
72,New Zealand,2019,Diarrhoea treatment,Index value (0 to 100),99.7984,99.6787,99.8857
72,New Zealand,2010,Diarrhoea treatment,Index value (0 to 100),99.6259,99.4577,99.7464
131,Nicaragua,1990,Diarrhoea treatment,Index value (0 to 100),57.7957,43.1424,69.0119
131,Nicaragua,2019,Diarrhoea treatment,Index value (0 to 100),97.0132,95.2473,98.2085
131,Nicaragua,2010,Diarrhoea treatment,Index value (0 to 100),95.3638,93.1757,96.8797
213,Niger,1990,Diarrhoea treatment,Index value (0 to 100),0.0136,0,0
213,Niger,2019,Diarrhoea treatment,Index value (0 to 100),41.5669,1.4595,69.8468
213,Niger,2010,Diarrhoea treatment,Index value (0 to 100),24.1269,0,53.3533
214,Nigeria,1990,Diarrhoea treatment,Index value (0 to 100),0.0124,0,0
214,Nigeria,2010,Diarrhoea treatment,Index value (0 to 100),3.0139,0,19.4116
214,Nigeria,2019,Diarrhoea treatment,Index value (0 to 100),40.681,18.3905,58.7281
374,Niue,1990,Diarrhoea treatment,Index value (0 to 100),98.0076,96.3883,99.017
374,Niue,2010,Diarrhoea treatment,Index value (0 to 100),98.6809,96.588,99.4863
374,Niue,2019,Diarrhoea treatment,Index value (0 to 100),99.0822,97.6318,99.6817
49,North Macedonia,2010,Diarrhoea treatment,Index value (0 to 100),99.3567,99.0082,99.6217
49,North Macedonia,1990,Diarrhoea treatment,Index value (0 to 100),74.3197,58.0566,83.8549
49,North Macedonia,2019,Diarrhoea treatment,Index value (0 to 100),99.5586,99.1909,99.79
376,Northern Mariana Islands,2010,Diarrhoea treatment,Index value (0 to 100),99.3798,98.9528,99.6643
376,Northern Mariana Islands,1990,Diarrhoea treatment,Index value (0 to 100),99.4314,99.0325,99.7148
376,Northern Mariana Islands,2019,Diarrhoea treatment,Index value (0 to 100),99.3561,98.8606,99.6588
90,Norway,2019,Diarrhoea treatment,Index value (0 to 100),99.9998,99.9971,100
90,Norway,2010,Diarrhoea treatment,Index value (0 to 100),99.9778,99.9564,99.9967
90,Norway,1990,Diarrhoea treatment,Index value (0 to 100),99.9998,99.9976,100
150,Oman,2010,Diarrhoea treatment,Index value (0 to 100),99.6461,99.4034,99.8126
150,Oman,1990,Diarrhoea treatment,Index value (0 to 100),95.9376,92.8469,97.8761
150,Oman,2019,Diarrhoea treatment,Index value (0 to 100),99.7314,99.4644,99.8952
165,Pakistan,2010,Diarrhoea treatment,Index value (0 to 100),69.3098,57.8344,78.5639
165,Pakistan,2019,Diarrhoea treatment,Index value (0 to 100),78.9803,65.0492,88.0723
165,Pakistan,1990,Diarrhoea treatment,Index value (0 to 100),54.0645,31.7756,68.9556
380,Palau,2010,Diarrhoea treatment,Index value (0 to 100),98.7569,97.8894,99.3363
380,Palau,2019,Diarrhoea treatment,Index value (0 to 100),99.0866,98.3795,99.5492
380,Palau,1990,Diarrhoea treatment,Index value (0 to 100),98.1182,96.3582,99.0551
149,Palestine,2010,Diarrhoea treatment,Index value (0 to 100),99.1733,98.7707,99.4723
149,Palestine,2019,Diarrhoea treatment,Index value (0 to 100),99.6789,99.4263,99.8362
149,Palestine,1990,Diarrhoea treatment,Index value (0 to 100),98.1092,96.848,98.9611
132,Panama,1990,Diarrhoea treatment,Index value (0 to 100),91.7444,87.9801,94.3159
132,Panama,2019,Diarrhoea treatment,Index value (0 to 100),96.2891,93.8908,97.7355
132,Panama,2010,Diarrhoea treatment,Index value (0 to 100),95.3003,93.3099,96.655
26,Papua New Guinea,1990,Diarrhoea treatment,Index value (0 to 100),74.9439,61.5911,85.2189
26,Papua New Guinea,2010,Diarrhoea treatment,Index value (0 to 100),75.8663,61.2524,85.556
26,Papua New Guinea,2019,Diarrhoea treatment,Index value (0 to 100),85.7844,76.9534,92.0801
136,Paraguay,2019,Diarrhoea treatment,Index value (0 to 100),97.6931,95.8954,98.8189
136,Paraguay,2010,Diarrhoea treatment,Index value (0 to 100),96.0712,94.1738,97.4294
136,Paraguay,1990,Diarrhoea treatment,Index value (0 to 100),82.3037,75.0865,87.9354
123,Peru,1990,Diarrhoea treatment,Index value (0 to 100),79.5835,70.8335,86.3679
123,Peru,2010,Diarrhoea treatment,Index value (0 to 100),97.9522,96.8783,98.7518
123,Peru,2019,Diarrhoea treatment,Index value (0 to 100),98.0984,96.5481,99.1462
16,Philippines,1990,Diarrhoea treatment,Index value (0 to 100),76.6128,69.6095,82.6856
16,Philippines,2019,Diarrhoea treatment,Index value (0 to 100),95.3087,93.1456,96.8333
16,Philippines,2010,Diarrhoea treatment,Index value (0 to 100),92.0254,89.5479,94.1288
51,Poland,2010,Diarrhoea treatment,Index value (0 to 100),99.9123,99.8633,99.945
51,Poland,1990,Diarrhoea treatment,Index value (0 to 100),99.2297,98.9151,99.465
51,Poland,2019,Diarrhoea treatment,Index value (0 to 100),99.9784,99.9482,99.999
91,Portugal,1990,Diarrhoea treatment,Index value (0 to 100),98.7822,98.0312,99.2324
91,Portugal,2019,Diarrhoea treatment,Index value (0 to 100),99.8205,99.692,99.9028
91,Portugal,2010,Diarrhoea treatment,Index value (0 to 100),99.7367,99.598,99.8341
385,Puerto Rico,2010,Diarrhoea treatment,Index value (0 to 100),99.4389,99.1435,99.6481
385,Puerto Rico,2019,Diarrhoea treatment,Index value (0 to 100),99.5761,99.2466,99.7933
385,Puerto Rico,1990,Diarrhoea treatment,Index value (0 to 100),99.8554,99.7616,99.9152
151,Qatar,2010,Diarrhoea treatment,Index value (0 to 100),99.6139,99.3423,99.782
151,Qatar,2019,Diarrhoea treatment,Index value (0 to 100),99.746,99.5301,99.8824
151,Qatar,1990,Diarrhoea treatment,Index value (0 to 100),99.3412,98.7039,99.7019
68,Republic of Korea,2019,Diarrhoea treatment,Index value (0 to 100),98.8726,98.2703,99.3177
68,Republic of Korea,1990,Diarrhoea treatment,Index value (0 to 100),92.3994,88.3342,95.0383
68,Republic of Korea,2010,Diarrhoea treatment,Index value (0 to 100),98.7012,98.1136,99.1293
61,Republic of Moldova,2010,Diarrhoea treatment,Index value (0 to 100),98.9254,98.4065,99.2925
61,Republic of Moldova,2019,Diarrhoea treatment,Index value (0 to 100),99.4775,99.1396,99.7098
61,Republic of Moldova,1990,Diarrhoea treatment,Index value (0 to 100),92.9987,90.332,95.1717
52,Romania,2019,Diarrhoea treatment,Index value (0 to 100),99.6195,99.3658,99.7853
52,Romania,2010,Diarrhoea treatment,Index value (0 to 100),99.268,98.9234,99.5207
52,Romania,1990,Diarrhoea treatment,Index value (0 to 100),95.7027,94.0642,97.0598
62,Russian Federation,2010,Diarrhoea treatment,Index value (0 to 100),99.5933,99.4281,99.7021
62,Russian Federation,1990,Diarrhoea treatment,Index value (0 to 100),98.0667,97.4081,98.5738
62,Russian Federation,2019,Diarrhoea treatment,Index value (0 to 100),99.7722,99.6554,99.8476
185,Rwanda,2010,Diarrhoea treatment,Index value (0 to 100),74.3666,60.9138,84.0734
185,Rwanda,2019,Diarrhoea treatment,Index value (0 to 100),85.5831,73.4465,93.3993
185,Rwanda,1990,Diarrhoea treatment,Index value (0 to 100),6.622,0,33.9709
393,Saint Kitts and Nevis,2019,Diarrhoea treatment,Index value (0 to 100),97.8593,96.4777,98.903
393,Saint Kitts and Nevis,2010,Diarrhoea treatment,Index value (0 to 100),97.0002,95.3904,98.3083
393,Saint Kitts and Nevis,1990,Diarrhoea treatment,Index value (0 to 100),90.1552,86.4362,92.9502
116,Saint Lucia,2010,Diarrhoea treatment,Index value (0 to 100),98.6145,97.9699,99.0998
116,Saint Lucia,1990,Diarrhoea treatment,Index value (0 to 100),93.8025,91.5728,95.658
116,Saint Lucia,2019,Diarrhoea treatment,Index value (0 to 100),99.0626,98.4375,99.4826
117,Saint Vincent and the Grenadines,1990,Diarrhoea treatment,Index value (0 to 100),88.6072,83.5212,92.5326
117,Saint Vincent and the Grenadines,2010,Diarrhoea treatment,Index value (0 to 100),96.9856,95.5916,98.0604
117,Saint Vincent and the Grenadines,2019,Diarrhoea treatment,Index value (0 to 100),98.1187,96.903,98.9366
27,Samoa,2010,Diarrhoea treatment,Index value (0 to 100),98.2263,96.7602,99.2034
27,Samoa,1990,Diarrhoea treatment,Index value (0 to 100),96.2977,93.3607,98.1526
27,Samoa,2019,Diarrhoea treatment,Index value (0 to 100),99.1333,98.3485,99.6441
396,San Marino,1990,Diarrhoea treatment,Index value (0 to 100),99.9755,99.9127,100
396,San Marino,2010,Diarrhoea treatment,Index value (0 to 100),99.9782,99.9335,100
396,San Marino,2019,Diarrhoea treatment,Index value (0 to 100),99.9792,99.9322,100
215,Sao Tome and Principe,2010,Diarrhoea treatment,Index value (0 to 100),91.7886,83.7879,96.6402
215,Sao Tome and Principe,2019,Diarrhoea treatment,Index value (0 to 100),97.9342,95.7285,99.1478
215,Sao Tome and Principe,1990,Diarrhoea treatment,Index value (0 to 100),45.3061,17.4841,65.7782
152,Saudi Arabia,2010,Diarrhoea treatment,Index value (0 to 100),99.2792,98.8918,99.5723
152,Saudi Arabia,1990,Diarrhoea treatment,Index value (0 to 100),90.9358,83.5428,95.3083
152,Saudi Arabia,2019,Diarrhoea treatment,Index value (0 to 100),99.6631,99.3801,99.858
216,Senegal,2019,Diarrhoea treatment,Index value (0 to 100),83.8163,71.6753,92.4199
216,Senegal,2010,Diarrhoea treatment,Index value (0 to 100),78.0786,63.9947,88.5202
216,Senegal,1990,Diarrhoea treatment,Index value (0 to 100),22.9765,0,45.9617
53,Serbia,1990,Diarrhoea treatment,Index value (0 to 100),99.6092,99.05,99.871
53,Serbia,2010,Diarrhoea treatment,Index value (0 to 100),99.8741,99.798,99.9282
53,Serbia,2019,Diarrhoea treatment,Index value (0 to 100),99.8687,99.7481,99.9453
186,Seychelles,2010,Diarrhoea treatment,Index value (0 to 100),99.0874,98.6029,99.423
186,Seychelles,1990,Diarrhoea treatment,Index value (0 to 100),98.7143,98.0739,99.1859
186,Seychelles,2019,Diarrhoea treatment,Index value (0 to 100),99.39,98.8965,99.6826
217,Sierra Leone,1990,Diarrhoea treatment,Index value (0 to 100),5.5131,0,31.8972
217,Sierra Leone,2010,Diarrhoea treatment,Index value (0 to 100),77.983,47.0223,96.2986
217,Sierra Leone,2019,Diarrhoea treatment,Index value (0 to 100),83.7434,57.5247,98.5222
69,Singapore,2010,Diarrhoea treatment,Index value (0 to 100),98.8188,98.2994,99.2576
69,Singapore,1990,Diarrhoea treatment,Index value (0 to 100),93.5384,90.3509,95.7212
69,Singapore,2019,Diarrhoea treatment,Index value (0 to 100),99.1332,98.4973,99.535
54,Slovakia,1990,Diarrhoea treatment,Index value (0 to 100),99.7693,99.5877,99.8789
54,Slovakia,2019,Diarrhoea treatment,Index value (0 to 100),99.8436,99.6983,99.937
54,Slovakia,2010,Diarrhoea treatment,Index value (0 to 100),99.7871,99.6554,99.8791
55,Slovenia,2019,Diarrhoea treatment,Index value (0 to 100),99.9991,99.9893,100
55,Slovenia,2010,Diarrhoea treatment,Index value (0 to 100),99.9711,99.9311,100
55,Slovenia,1990,Diarrhoea treatment,Index value (0 to 100),99.8036,99.6941,99.8845
28,Solomon Islands,2010,Diarrhoea treatment,Index value (0 to 100),89.2517,83.4651,93.9605
28,Solomon Islands,2019,Diarrhoea treatment,Index value (0 to 100),93.9648,90.762,96.5008
28,Solomon Islands,1990,Diarrhoea treatment,Index value (0 to 100),77.8018,65.7663,87.5878
187,Somalia,2010,Diarrhoea treatment,Index value (0 to 100),52.5301,28.1996,71.4278
187,Somalia,1990,Diarrhoea treatment,Index value (0 to 100),35.3321,0,63.9894
187,Somalia,2019,Diarrhoea treatment,Index value (0 to 100),65.0799,45.9649,79.2609
196,South Africa,2010,Diarrhoea treatment,Index value (0 to 100),56.2852,40.0606,69.6929
196,South Africa,2019,Diarrhoea treatment,Index value (0 to 100),70.6037,57.4088,80.7096
196,South Africa,1990,Diarrhoea treatment,Index value (0 to 100),38.2156,1.2322,57.8901
435,South Sudan,1990,Diarrhoea treatment,Index value (0 to 100),54.7871,0,77.2314
435,South Sudan,2019,Diarrhoea treatment,Index value (0 to 100),70.9078,45.9926,86.0543
435,South Sudan,2010,Diarrhoea treatment,Index value (0 to 100),66.1841,39.6182,82.4901
92,Spain,2010,Diarrhoea treatment,Index value (0 to 100),99.897,99.838,99.9395
92,Spain,2019,Diarrhoea treatment,Index value (0 to 100),99.944,99.8891,99.9787
92,Spain,1990,Diarrhoea treatment,Index value (0 to 100),99.7556,99.6155,99.8567
17,Sri Lanka,2010,Diarrhoea treatment,Index value (0 to 100),99.3376,99.0102,99.572
17,Sri Lanka,2019,Diarrhoea treatment,Index value (0 to 100),99.7435,99.5417,99.8817
17,Sri Lanka,1990,Diarrhoea treatment,Index value (0 to 100),94.3965,92.0535,96.2837
522,Sudan,2019,Diarrhoea treatment,Index value (0 to 100),89.7916,80.8945,95.916
522,Sudan,2010,Diarrhoea treatment,Index value (0 to 100),75.0702,55.3415,89.8963
522,Sudan,1990,Diarrhoea treatment,Index value (0 to 100),44.2858,0,84.3824
118,Suriname,1990,Diarrhoea treatment,Index value (0 to 100),74.3566,63.4617,82.8909
118,Suriname,2010,Diarrhoea treatment,Index value (0 to 100),93.1909,90.2506,95.5544
118,Suriname,2019,Diarrhoea treatment,Index value (0 to 100),94.6469,90.4893,97.187
93,Sweden,2019,Diarrhoea treatment,Index value (0 to 100),99.9726,99.943,99.9973
93,Sweden,1990,Diarrhoea treatment,Index value (0 to 100),100,100,100
93,Sweden,2010,Diarrhoea treatment,Index value (0 to 100),99.9477,99.9128,99.9772
94,Switzerland,2010,Diarrhoea treatment,Index value (0 to 100),99.7168,99.5894,99.8145
94,Switzerland,2019,Diarrhoea treatment,Index value (0 to 100),99.7737,99.6488,99.8677
94,Switzerland,1990,Diarrhoea treatment,Index value (0 to 100),99.5758,99.3801,99.7255
153,Syrian Arab Republic,2010,Diarrhoea treatment,Index value (0 to 100),99.19,98.6835,99.5198
153,Syrian Arab Republic,2019,Diarrhoea treatment,Index value (0 to 100),99.2712,98.6463,99.6531
153,Syrian Arab Republic,1990,Diarrhoea treatment,Index value (0 to 100),91.6578,84.662,95.8757
8,Taiwan (Province of China),2010,Diarrhoea treatment,Index value (0 to 100),99.9624,99.926,99.9888
8,Taiwan (Province of China),1990,Diarrhoea treatment,Index value (0 to 100),99.5768,99.3784,99.715
8,Taiwan (Province of China),2019,Diarrhoea treatment,Index value (0 to 100),99.9703,99.9194,100
39,Tajikistan,2019,Diarrhoea treatment,Index value (0 to 100),87.2965,77.4512,94.1696
39,Tajikistan,1990,Diarrhoea treatment,Index value (0 to 100),36.6302,12.3472,55.4844
39,Tajikistan,2010,Diarrhoea treatment,Index value (0 to 100),77.9182,64.6177,88.165
18,Thailand,1990,Diarrhoea treatment,Index value (0 to 100),93.2172,88.2093,96.5339
18,Thailand,2010,Diarrhoea treatment,Index value (0 to 100),98.6943,98.1219,99.1258
18,Thailand,2019,Diarrhoea treatment,Index value (0 to 100),99.1653,98.6018,99.5594
19,Timor-Leste,1990,Diarrhoea treatment,Index value (0 to 100),68.4351,45.0861,85.3452
19,Timor-Leste,2010,Diarrhoea treatment,Index value (0 to 100),91.1506,82.646,96.7734
19,Timor-Leste,2019,Diarrhoea treatment,Index value (0 to 100),93.7505,87.4499,98.2116
218,Togo,2019,Diarrhoea treatment,Index value (0 to 100),51.38,21.7987,79.4265
218,Togo,1990,Diarrhoea treatment,Index value (0 to 100),7.0381,0,39.8601
218,Togo,2010,Diarrhoea treatment,Index value (0 to 100),28.6759,0,65.4628
413,Tokelau,2010,Diarrhoea treatment,Index value (0 to 100),98.4681,97.3848,99.1981
413,Tokelau,2019,Diarrhoea treatment,Index value (0 to 100),99.0959,98.4374,99.5476
413,Tokelau,1990,Diarrhoea treatment,Index value (0 to 100),96.7988,94.4811,98.4138
29,Tonga,1990,Diarrhoea treatment,Index value (0 to 100),97.7373,96.1869,98.7462
29,Tonga,2010,Diarrhoea treatment,Index value (0 to 100),99.2814,98.7203,99.6284
29,Tonga,2019,Diarrhoea treatment,Index value (0 to 100),99.6616,99.379,99.8535
119,Trinidad and Tobago,1990,Diarrhoea treatment,Index value (0 to 100),95.4588,93.3977,96.936
119,Trinidad and Tobago,2019,Diarrhoea treatment,Index value (0 to 100),98.7738,97.7868,99.3491
119,Trinidad and Tobago,2010,Diarrhoea treatment,Index value (0 to 100),98.1538,97.2045,98.7905
154,Tunisia,1990,Diarrhoea treatment,Index value (0 to 100),98.114,94.0479,99.4497
154,Tunisia,2010,Diarrhoea treatment,Index value (0 to 100),99.5914,98.7295,99.8874
154,Tunisia,2019,Diarrhoea treatment,Index value (0 to 100),99.7669,99.3509,99.9462
155,Turkey,2019,Diarrhoea treatment,Index value (0 to 100),99.418,99.0662,99.6698
155,Turkey,1990,Diarrhoea treatment,Index value (0 to 100),94.7516,88.9459,97.3993
155,Turkey,2010,Diarrhoea treatment,Index value (0 to 100),99.0294,98.4669,99.4041
40,Turkmenistan,1990,Diarrhoea treatment,Index value (0 to 100),55.0872,39.5489,66.5394
40,Turkmenistan,2019,Diarrhoea treatment,Index value (0 to 100),95.3633,92.0287,97.4373
40,Turkmenistan,2010,Diarrhoea treatment,Index value (0 to 100),89.5152,84.1073,92.7418
416,Tuvalu,2019,Diarrhoea treatment,Index value (0 to 100),98.856,98.0242,99.4493
416,Tuvalu,2010,Diarrhoea treatment,Index value (0 to 100),97.9668,96.4419,98.8847
416,Tuvalu,1990,Diarrhoea treatment,Index value (0 to 100),93.3994,85.8721,96.8952
190,Uganda,2019,Diarrhoea treatment,Index value (0 to 100),90.3908,83.1044,94.9896
190,Uganda,1990,Diarrhoea treatment,Index value (0 to 100),48.0411,18.3006,69.8113
190,Uganda,2010,Diarrhoea treatment,Index value (0 to 100),84.4099,76.1111,90.6954
63,Ukraine,1990,Diarrhoea treatment,Index value (0 to 100),98.8135,98.2932,99.1726
63,Ukraine,2010,Diarrhoea treatment,Index value (0 to 100),99.6723,99.488,99.7892
63,Ukraine,2019,Diarrhoea treatment,Index value (0 to 100),99.8327,99.6994,99.9117
156,United Arab Emirates,2019,Diarrhoea treatment,Index value (0 to 100),99.9343,99.8528,99.9912
156,United Arab Emirates,1990,Diarrhoea treatment,Index value (0 to 100),99.5584,99.1617,99.8097
156,United Arab Emirates,2010,Diarrhoea treatment,Index value (0 to 100),99.8727,99.764,99.948
95,United Kingdom,1990,Diarrhoea treatment,Index value (0 to 100),99.9999,99.9988,100
95,United Kingdom,2010,Diarrhoea treatment,Index value (0 to 100),99.9617,99.9414,99.9795
95,United Kingdom,2019,Diarrhoea treatment,Index value (0 to 100),99.99,99.9745,100
189,United Republic of Tanzania,1990,Diarrhoea treatment,Index value (0 to 100),30.1788,0.814,55.567
189,United Republic of Tanzania,2010,Diarrhoea treatment,Index value (0 to 100),83.6855,75.6037,89.8074
189,United Republic of Tanzania,2019,Diarrhoea treatment,Index value (0 to 100),92.704,87.6012,96.2758
102,United States of America,2010,Diarrhoea treatment,Index value (0 to 100),99.9025,99.8681,99.93
102,United States of America,2019,Diarrhoea treatment,Index value (0 to 100),99.9229,99.8948,99.9457
102,United States of America,1990,Diarrhoea treatment,Index value (0 to 100),99.869,99.8141,99.9097
422,United States Virgin Islands,2010,Diarrhoea treatment,Index value (0 to 100),99.8144,99.6682,99.9131
422,United States Virgin Islands,2019,Diarrhoea treatment,Index value (0 to 100),99.8799,99.7424,99.9633
422,United States Virgin Islands,1990,Diarrhoea treatment,Index value (0 to 100),99.1927,98.5416,99.5894
99,Uruguay,2010,Diarrhoea treatment,Index value (0 to 100),98.1264,97.1189,98.8227
99,Uruguay,2019,Diarrhoea treatment,Index value (0 to 100),99.0104,98.362,99.4552
99,Uruguay,1990,Diarrhoea treatment,Index value (0 to 100),94.2474,91.9481,96.2196
41,Uzbekistan,2019,Diarrhoea treatment,Index value (0 to 100),98.792,98.0923,99.2725
41,Uzbekistan,2010,Diarrhoea treatment,Index value (0 to 100),97.5735,96.665,98.3139
41,Uzbekistan,1990,Diarrhoea treatment,Index value (0 to 100),72.5726,62.9541,79.5966
30,Vanuatu,2010,Diarrhoea treatment,Index value (0 to 100),93.9591,89.7153,97.0732
30,Vanuatu,1990,Diarrhoea treatment,Index value (0 to 100),88.2364,80.7603,95.1195
30,Vanuatu,2019,Diarrhoea treatment,Index value (0 to 100),96.0161,93.0661,98.2381
133,Venezuela (Bolivarian Republic of),2010,Diarrhoea treatment,Index value (0 to 100),95.8655,94.2066,97.0194
133,Venezuela (Bolivarian Republic of),1990,Diarrhoea treatment,Index value (0 to 100),79.7616,73.654,84.7386
133,Venezuela (Bolivarian Republic of),2019,Diarrhoea treatment,Index value (0 to 100),96.8239,94.8642,98.1573
20,Viet Nam,1990,Diarrhoea treatment,Index value (0 to 100),91.7187,85.283,95.864
20,Viet Nam,2010,Diarrhoea treatment,Index value (0 to 100),99.2447,98.7591,99.6007
